FIPS,CTYNAME,STNAME,2017,REF2050,NZ2050,NZ2050RCP
26053,Gogebic County,Michigan,30.64322789,30.38975053,30.43348316,29.49113526
26055,Grand Traverse County,Michigan,31.461385,30.643916,30.145868,34.240181
26057,Gratiot County,Michigan,34.797294,33.588558,32.461576,33.992313
26059,Hillsdale County,Michigan,36.71494667,35.1578825,33.488415,35.69466583
26061,Houghton County,Michigan,28.70803895,28.07258316,28.21260842,28.66340421
26063,Huron County,Michigan,31.19670267,30.26650733,30.13133867,34.21801467
26065,Ingham County,Michigan,36.73962818,35.02104727,33.36252636,35.37711182
26067,Ionia County,Michigan,35.73131667,34.15797444,33.00511667,34.50262889
26069,Iosco County,Michigan,31.019917,30.384338,30.5441,32.205919
26071,Iron County,Michigan,30.41478087,29.66135435,30.23645087,29.21810783
26073,Isabella County,Michigan,33.33411833,32.43201917,31.53297833,33.32854167
26075,Jackson County,Michigan,37.17135667,35.10526917,33.40134917,35.96172333
26077,Kalamazoo County,Michigan,37.319502,35.603694,33.718446,36.648454
26079,Kalkaska County,Michigan,31.745124,31.32928,31.026212,34.016337
26081,Kent County,Michigan,36.131275,34.84390875,33.49867375,36.2827125
26083,Keweenaw County,Michigan,27.49872636,26.93338455,26.58456636,28.64610091
26085,Lake County,Michigan,32.64021889,31.61281111,30.68833778,33.08888222
26087,Lapeer County,Michigan,33.37631308,31.81220538,30.88036154,34.62412538
26089,Leelanau County,Michigan,31.56880333,31.03313333,30.38739,34.32584667
26091,Lenawee County,Michigan,38.224,36.35376692,34.78936769,36.81907077
26093,Livingston County,Michigan,36.70434778,34.90054667,33.47732444,35.61536889
26095,Luce County,Michigan,28.11284706,27.74797176,27.03651294,29.69707529
26097,Mackinac County,Michigan,29.99516063,29.05797813,29.10687,31.68731875
26099,Macomb County,Michigan,37.84574625,36.44755875,35.54076125,37.92789
26101,Manistee County,Michigan,31.59476556,30.71671778,30.17501778,33.26889889
26103,Marquette County,Michigan,29.97970156,29.213135,29.44348656,30.42240469
26105,Mason County,Michigan,32.41410273,31.73795545,30.74466636,33.79287727
26107,Mecosta County,Michigan,33.729825,32.76535,31.722595,33.910339
26109,Menominee County,Michigan,30.94964833,30.54089278,30.34205889,31.42956444
26111,Midland County,Michigan,32.83034778,31.89972111,31.17520556,33.08802889
26113,Missaukee County,Michigan,31.915468,31.250364,30.637437,32.940073
26115,Monroe County,Michigan,38.846441,36.824437,35.615732,38.466805
26117,Montcalm County,Michigan,34.82146769,33.67722077,32.43241923,34.36566923
26119,Montmorency County,Michigan,30.766619,30.711472,30.787002,33.221903
26121,Muskegon County,Michigan,35.54683778,34.97419,33.15450444,37.85218556
26123,Newaygo County,Michigan,33.87291588,33.10066353,31.74876765,34.77137765
26125,Oakland County,Michigan,37.80355412,36.08001941,34.74281353,37.52226118
26127,Oceana County,Michigan,33.624733,32.979894,31.428775,35.413945
26129,Ogemaw County,Michigan,31.24323455,30.88257182,31.05112727,32.24300455
26131,Ontonagon County,Michigan,29.99528273,29.55729273,29.49966955,29.00655955
26133,Osceola County,Michigan,32.767103,31.780598,30.957331,32.75956
26135,Oscoda County,Michigan,31.963308,31.971359,32.194373,33.355693
26137,Otsego County,Michigan,31.05167583,30.5432175,30.67823083,33.84035667
26139,Ottawa County,Michigan,37.20006667,35.96798667,34.78133,39.08034111
26141,Presque Isle County,Michigan,30.20982545,29.93093091,29.79661182,32.43145182
26143,Roscommon County,Michigan,32.15752222,31.65132222,31.33606667,33.09214
26145,Saginaw County,Michigan,34.49231733,32.88349,32.05909667,33.87326733
26147,St. Clair County,Michigan,34.00554625,32.78497063,31.91489375,35.26276938
26149,St. Joseph County,Michigan,36.83072333,35.05522333,33.18567,36.53857889
26151,Sanilac County,Michigan,31.70772786,30.55545214,29.97378214,34.44680714
26153,Schoolcraft County,Michigan,29.10932684,28.73371789,28.34540316,31.96669368
26155,Shiawassee County,Michigan,35.45342556,34.02491667,32.65734444,34.14625556
26157,Tuscola County,Michigan,32.96245533,31.44644267,30.99547,34.02599
26159,Van Buren County,Michigan,38.35496727,35.80608636,34.37972727,37.92515091
26161,Washtenaw County,Michigan,38.582975,36.65554643,35.11064571,37.36357929
26163,Wayne County,Michigan,41.00759909,39.09773364,38.16146727,39.95874273
26165,Wexford County,Michigan,31.717962,30.93816,30.193913,33.314718
27001,Aitkin County,Minnesota,32.03337758,31.07394939,30.63204121,29.55271394
27003,Anoka County,Minnesota,34.83011,33.59527,33.19304,34.75032667
27005,Becker County,Minnesota,32.30208071,31.46721536,31.24835571,29.76111536
27007,Beltrami County,Minnesota,29.93466727,29.65390073,29.84703164,28.23995691
27009,Benton County,Minnesota,34.47122167,33.13944667,32.39038333,32.30231
27011,Big Stone County,Minnesota,34.65026,33.46057455,32.50570818,32.82378364
27013,Blue Earth County,Minnesota,34.00188308,32.63353231,31.92950308,33.16147385
27015,Brown County,Minnesota,32.964438,31.889133,31.179591,32.827192
27017,Carlton County,Minnesota,31.19975867,30.962542,30.83406,30.59927467
27019,Carver County,Minnesota,35.0741,34.71211667,34.21996,35.78366667
27021,Cass County,Minnesota,32.379615,31.39913667,30.9160919,29.64236167
27023,Chippewa County,Minnesota,33.83297917,32.69680667,31.9308225,32.899535
27025,Chisago County,Minnesota,32.03651875,31.28105875,30.87940625,31.5826275
27027,Clay County,Minnesota,33.4674035,32.6331825,32.1381205,31.29079
27029,Clearwater County,Minnesota,30.92036,30.41654667,30.24080833,28.51243944
27031,Cook County,Minnesota,28.84892862,28.5636269,28.37857276,28.26215345
27033,Cottonwood County,Minnesota,32.43028091,31.33552636,30.88505273,32.88534
27035,Crow Wing County,Minnesota,33.01435409,31.78416182,31.37490136,30.23168682
27037,Dakota County,Minnesota,35.03887909,33.42642091,33.19707182,35.58361909
27039,Dodge County,Minnesota,33.03430778,31.64733889,31.09556889,33.07316444
27041,Douglas County,Minnesota,32.829128,31.91750267,30.98679133,31.679348
27043,Faribault County,Minnesota,33.39666417,32.2108,31.339325,32.8459225
27045,Fillmore County,Minnesota,32.36737533,30.93818533,30.21809067,32.819696
27047,Freeborn County,Minnesota,33.57533167,32.053765,31.48624833,32.96027667
27049,Goodhue County,Minnesota,33.32857667,31.88749133,31.59646133,33.925168
27051,Grant County,Minnesota,33.89959111,32.84735,32.10858556,32.20472444
27053,Hennepin County,Minnesota,37.120926,36.098683,35.537519,37.123839
27055,Houston County,Minnesota,32.75303615,31.08349,30.03472923,32.84366462
27057,Hubbard County,Minnesota,31.61366421,31.23319263,30.67627105,28.83929842
27059,Isanti County,Minnesota,33.837575,32.458585,32.022695,33.12806333
27061,Itasca County,Minnesota,31.99525098,30.82587787,30.75915607,29.47128098
27063,Jackson County,Minnesota,33.09504,31.93175188,31.2014225,33.23618563
27065,Kanabec County,Minnesota,32.602306,31.445419,30.841034,30.363928
27067,Kandiyohi County,Minnesota,33.6153495,32.505559,31.4576445,32.617406
27069,Kittson County,Minnesota,30.978262,30.4368575,30.0333325,28.545922
27071,Koochiching County,Minnesota,30.16465038,29.40384596,29.30867942,27.79651346
27073,Lac qui Parle County,Minnesota,34.12951571,33.01982214,32.20151714,32.98619357
27075,Lake County,Minnesota,30.11802833,29.78341857,29.55277476,28.91906881
27077,Lake of the Woods County,Minnesota,29.32766469,29.17311469,29.224755,28.38068563
27079,Le Sueur County,Minnesota,35.095325,33.97601375,33.06162,34.19775
27081,Lincoln County,Minnesota,33.87152625,32.57011,32.04889625,33.16114125
27083,Lyon County,Minnesota,33.21763083,31.95539,31.46244917,32.8247525
27085,McLeod County,Minnesota,34.931245,33.672231,32.568182,33.481283
27087,Mahnomen County,Minnesota,31.65805,30.89377333,30.58791667,28.99443556
27089,Marshall County,Minnesota,30.271649,29.738612,29.66517233,28.46831667
27091,Martin County,Minnesota,32.878654,31.88462,31.035986,32.97587533
27093,Meeker County,Minnesota,34.170084,33.084874,31.879733,33.30281
27095,Mille Lacs County,Minnesota,33.954066,32.881836,31.979964,31.201794
27097,Morrison County,Minnesota,33.33171364,32.35525455,31.59558682,30.98648045
27099,Mower County,Minnesota,32.48400833,31.21577583,30.719895,32.88714
27101,Murray County,Minnesota,33.0727275,31.89619167,31.42498833,33.040435
27103,Nicollet County,Minnesota,34.34080167,32.96205,32.17715333,33.260075
27105,Nobles County,Minnesota,34.05289313,32.69029,31.95428,33.51549188
27107,Norman County,Minnesota,32.29912133,31.58780533,31.178604,30.312466
27109,Olmsted County,Minnesota,32.41564917,30.9081275,30.57138917,32.72604333
27111,Otter Tail County,Minnesota,32.8806941,31.7772459,31.32091128,31.10139205
27113,Pennington County,Minnesota,29.92341333,29.45963167,29.428505,28.0796125
27115,Pine County,Minnesota,30.7392704,30.3442968,29.9319668,30.0384624
27117,Pipestone County,Minnesota,33.99289,32.587725,32.37837833,33.67249167
27119,Polk County,Minnesota,31.1113069,30.59134333,30.35132619,29.39214262
27121,Pope County,Minnesota,33.394675,32.325145,31.28377917,32.03342083
27123,Ramsey County,Minnesota,37.068465,35.5496,35.091215,37.10643
27125,Red Lake County,Minnesota,30.2437575,29.90547875,29.5946075,28.5467775
27127,Redwood County,Minnesota,32.73809267,31.67349933,31.083078,32.73321667
27129,Renville County,Minnesota,33.67582941,32.52358529,31.71361294,32.66007882
27131,Rice County,Minnesota,34.47102,33.02209667,32.43147889,34.29969222
27133,Rock County,Minnesota,34.76158625,33.31214375,32.7601875,33.96488375
27135,Roseau County,Minnesota,29.28484828,28.85184069,29.02712207,27.72839172
27137,St. Louis County,Minnesota,31.42063732,30.9255561,30.75110325,29.84373878
27139,Scott County,Minnesota,34.710525,34.14080125,33.958685,35.5297475
27141,Sherburne County,Minnesota,35.237184,34.021911,33.196333,33.788863
27143,Sibley County,Minnesota,34.96783545,33.77481364,32.70122182,33.71342636
27145,Stearns County,Minnesota,33.71253964,32.65112464,31.45321821,32.37033714
27147,Steele County,Minnesota,33.32655833,32.01080333,31.41941333,33.30721333
27149,Stevens County,Minnesota,34.04425,33.11208444,32.14849444,32.38347222
27151,Swift County,Minnesota,33.965443,32.781376,31.825588,32.339444
27153,Todd County,Minnesota,32.27715412,31.69715824,30.61719706,30.97871706
27155,Traverse County,Minnesota,34.55635727,33.60041636,32.73045909,32.75351636
27157,Wabasha County,Minnesota,32.69232,30.97455333,30.87022917,33.02039917
27159,Wadena County,Minnesota,32.0236375,31.305775,30.53011625,29.91309375
27161,Waseca County,Minnesota,34.34454,32.92248667,32.16454111,33.31072556
27163,Washington County,Minnesota,33.09110636,32.16328091,31.74265455,33.52775636
27165,Watonwan County,Minnesota,32.82281143,31.63873429,31.13033429,33.04163857
27167,Wilkin County,Minnesota,34.03576833,32.95113583,32.18917667,32.29578667
27169,Winona County,Minnesota,32.545822,30.786242,30.302057,32.397373
27171,Wright County,Minnesota,35.30551083,34.2847875,33.20103,34.49470917
27173,Yellow Medicine County,Minnesota,33.58228364,32.45189818,31.84192545,33.01345
28001,Adams County,Mississippi,32.28320625,29.4209375,27.04403,28.3173075
28003,Alcorn County,Mississippi,39.30421167,36.24439,33.59392167,31.91465833
28005,Amite County,Mississippi,33.63027643,30.86666714,27.94856429,28.66126714
28007,Attala County,Mississippi,36.86156429,33.33657857,30.14957143,28.53480429
28009,Benton County,Mississippi,39.95478667,36.50243,33.54692167,31.50526667
28011,Bolivar County,Mississippi,38.70231938,36.59785,33.82184875,31.64955438
28013,Calhoun County,Mississippi,37.964373,35.030859,31.843303,30.599501
28015,Carroll County,Mississippi,37.04084923,34.65091154,31.70259769,29.74300308
28017,Chickasaw County,Mississippi,38.50373333,35.11867667,31.88499,30.45046667
28019,Choctaw County,Mississippi,36.53669571,33.32787714,30.06296,28.51622143
28021,Claiborne County,Mississippi,34.20513778,32.01907444,28.79914556,28.07791778
28023,Clarke County,Mississippi,36.31829909,33.40718909,29.74678455,28.36505182
28025,Clay County,Mississippi,37.86282889,34.51580667,31.55747778,30.34725
28027,Coahoma County,Mississippi,39.95541636,37.26411,34.33028636,31.62424455
28029,Copiah County,Mississippi,35.98402667,32.88098467,29.61308333,28.873514
28031,Covington County,Mississippi,36.285235,33.75454,30.17702,28.21167375
28033,DeSoto County,Mississippi,45.38945125,41.541065,37.68393,34.263885
28035,Forrest County,Mississippi,35.54063143,32.48639429,29.05444286,27.64858571
28037,Franklin County,Mississippi,34.11842875,32.46667375,29.47994625,30.19092375
28039,George County,Mississippi,35.17825875,31.48935375,28.36817,28.28861875
28041,Greene County,Mississippi,33.97339667,30.9988975,27.68418583,27.29778583
28043,Grenada County,Mississippi,37.39947222,34.924,31.95028222,30.68537222
28045,Hancock County,Mississippi,34.39486,30.99211143,28.13710286,27.84360714
28047,Harrison County,Mississippi,35.96708417,31.99208,29.076025,27.88499917
28049,Hinds County,Mississippi,37.74995,34.54288167,30.86386389,29.50227833
28051,Holmes County,Mississippi,36.45909154,33.72720769,31.11160308,29.00402769
28053,Humphreys County,Mississippi,37.01882,35.00748333,32.28236111,29.82621
28055,Issaquena County,Mississippi,35.24799,34.22578125,31.01574625,29.66606625
28057,Itawamba County,Mississippi,38.52169857,34.73973286,31.85556429,31.03352429
28059,Jackson County,Mississippi,38.72296857,33.73438,30.23804571,29.63460714
28061,Jasper County,Mississippi,36.455324,33.37572067,29.76089467,28.47309733
28063,Jefferson County,Mississippi,32.664905,30.54147625,27.6460925,28.71522625
28065,Jefferson Davis County,Mississippi,35.38020286,33.30510286,29.79258714,27.97037143
28067,Jones County,Mississippi,36.96607846,34.06786846,30.48968538,28.39517308
28069,Kemper County,Mississippi,36.21965357,33.26278643,29.93685286,28.92529
28071,Lafayette County,Mississippi,39.27677,35.764791,32.757565,31.378427
28073,Lamar County,Mississippi,36.85236333,34.02660556,30.23329111,28.04375556
28075,Lauderdale County,Mississippi,36.53198643,33.62938429,30.32168071,29.64214357
28077,Lawrence County,Mississippi,35.11603667,33.41402222,29.98033889,28.89897222
28079,Leake County,Mississippi,36.00967444,32.90390444,29.91206444,28.62617778
28081,Lee County,Mississippi,38.88128375,35.2498475,32.2299875,31.2021875
28083,Leflore County,Mississippi,37.71898182,35.6808,32.78616364,30.79749455
28085,Lincoln County,Mississippi,34.90252636,32.76319364,29.61048182,29.24830636
28087,Lowndes County,Mississippi,38.96608889,35.33174889,32.00667,31.21982222
28089,Madison County,Mississippi,35.10496867,32.65868467,29.583778,28.904718
28091,Marion County,Mississippi,34.955185,33.248089,29.603282,27.63129
28093,Marshall County,Mississippi,41.27745667,37.67385917,34.56275833,31.88331083
28095,Monroe County,Mississippi,38.44939692,34.67194231,31.54323308,30.61804769
28097,Montgomery County,Mississippi,36.27399143,33.65695429,30.64811429,28.95824143
28099,Neshoba County,Mississippi,36.09298778,33.29310222,29.97362333,28.50597
28101,Newton County,Mississippi,35.95098889,33.33324,29.95528556,28.7908
28103,Noxubee County,Mississippi,38.93192273,35.39074727,31.72702364,30.27460455
28105,Oktibbeha County,Mississippi,38.31386429,34.69121571,31.54010571,30.08329429
28107,Panola County,Mississippi,39.55684133,36.149758,33.57056267,31.72376933
28109,Pearl River County,Mississippi,34.85077667,32.15254733,29.146472,27.454372
28111,Perry County,Mississippi,34.21870462,31.34583615,28.11574846,27.14844769
28113,Pike County,Mississippi,34.84269333,32.62624222,29.30813556,28.28995111
28115,Pontotoc County,Mississippi,39.063369,35.308972,32.16563,31.14035
28117,Prentiss County,Mississippi,39.31051222,36.02848778,33.47507111,31.69128889
28119,Quitman County,Mississippi,39.73664667,36.49441,33.92470333,31.81763333
28121,Rankin County,Mississippi,37.72569615,33.86510923,30.60949538,29.32746385
28123,Scott County,Mississippi,35.962358,32.872952,29.694452,28.635243
28125,Sharkey County,Mississippi,35.88475875,34.56306875,31.67881875,29.54604625
28127,Simpson County,Mississippi,36.82202846,33.56728692,30.42953923,28.77488692
28129,Smith County,Mississippi,36.361892,32.907274,29.572895,28.418128
28131,Stone County,Mississippi,34.14753889,31.16983778,28.37158444,27.62118111
28133,Sunflower County,Mississippi,38.12991182,35.98147364,33.13576091,31.19023636
28135,Tallahatchie County,Mississippi,38.271456,35.905058,33.070106,31.276239
28137,Tate County,Mississippi,42.24817571,38.65913571,35.38478286,32.16504429
28139,Tippah County,Mississippi,39.168084,35.83471,32.898673,31.490928
28141,Tishomingo County,Mississippi,38.86241714,35.62448714,33.06150286,31.77931857
28143,Tunica County,Mississippi,43.21462889,39.66445111,36.45709,33.18182333
28145,Union County,Mississippi,38.880765,35.4123825,32.53946875,31.395945
28147,Walthall County,Mississippi,34.82830667,33.04568667,29.43017,27.94701167
28149,Warren County,Mississippi,35.40635,33.51934556,29.96053,29.03998444
28151,Washington County,Mississippi,38.00662308,36.20252923,33.27149615,31.29782615
28153,Wayne County,Mississippi,35.23198083,32.40365083,29.04238417,27.37096583
